quadgram,PMI
"('COG', 'COG0526', 'Thiol-disulfide', 'isomerase')",39.95775627886201
"('small', 'nuclear', 'ribonucleoprotein', 'Prp3')",39.90183038849948
"('Aspartate', 'carbamoyltransferase', 'regulatory', 'chain')",39.89875156670214
"('alcohol', 'dehydrogenase,4Fe-4S', 'single', 'cluster')",39.89260682648123
"('catalyzes', 'dithiol-disulfide', 'exchange', 'reactions')",39.85620906431051
"('pyrophosphates', 'generating', 'different', 'type')",39.85135854021372
"('negatively', 'supercoils', 'closed', 'circular')",39.82836223881074
"('multidrug', 'resistance', 'efflux', 'pump')",39.79009060229086
"('system', 'Galactitol-specific', 'IIC', 'component')",39.773892734159325
"('high', 'intrinsic', 'GTPase', 'hydrolysis')",39.74938115327291
"('serine', 'protease,3-deoxy-D-manno-octulosonate', '8-phosphate', 'phosphatase')",39.74866747774962
"('PDZ', 'DHR', 'GLGF', 'domain')",39.74209632067803
"('COG0846', 'NAD-dependent', 'protein', 'deacetylases')",39.73709979870071
"('proline', 'imidic', 'peptide', 'bonds')",39.694061147099156
"('Succinate', 'dehydrogenase', 'fumarate', 'reductase')",39.68866920290595
"('COG', 'COG3291', 'FOG', 'PKD')",39.681782817320716
"('beta', 'sliding', 'clamp', 'loading')",39.661835408507656
"('COGs', 'COG4387', 'Mu-like', 'prophage')",39.65496132741022
"('COGs', 'COG4397', 'Mu-like', 'prophage')",39.654961327410206
"('COGs', 'COG4383', 'Mu-like', 'prophage')",39.654961327410206
"('Pyridoxal', 'phosphate', 'phosphatase', 'YbhA')",39.641752273833106
"('D-isomer', 'specific', '2-hydroxyacid', 'dehydrogenase')",39.638426448126324
"('Low', 'molecular', 'weight', 'phosphatase')",39.62845545121965
"('causes', 'generalized', 'RNA', 'degradation')",39.58372591664585
"('Secondary', 'thiamine-phosphate', 'synthase', 'enzyme')",39.57230487793898
"('nucleophile', 'active', 'site', 'attacks')",39.55778320949568
"('COG0493', 'NADPH-dependent', 'glutamate', 'synthase')",39.55198489355939
"('COG1132', 'ABC-type', 'multidrug', 'transport')",39.53499401588171
"('pili', 'protein', 'PapG', 'overexpression')",39.525595693507
"('PFAM', 'Hemolysin-type', 'calcium-binding', 'region')",39.51569768792211
"('twin-arginine', 'translocation', 'pathway', 'signal')",39.49070507605458
"('defense', 'system', 'toward', 'oxidative')",39.482631775518904
"('assembly', 'cell', 'proliferation', 'coordinating')",39.47202107526766
"('late-stage', '70S', 'ribosome', 'quality')",39.46488017445087
"(',3-methyladenine', 'DNA', 'glycosylase', '8-oxoguanine')",39.46061353725371
"('Fe2', 'Zn2', 'uptake', 'regulation')",39.45652880501794
"('Redox', 'regulated', 'molecular', 'chaperone')",39.4497911278842
"('Gln', 'Arg', 'opine', 'family')",39.44621151403243
"('bd-type', 'quinol', 'oxidase', 'subunit')",39.44423983915069
"('PulE', 'Tfp', 'pilus', 'assembly')",39.43661573913647
"('Formamidopyrimidine-DNA', 'glycosylase', 'H2TH', 'domain')",39.42016822579066
"('chain', 'termination', 'codons', 'UAG')",39.400697131204154
"('High', 'frequency', 'lysogenization', 'protein')",39.40006481142315
"('Base', 'plate', 'wedge', 'protein')",39.400064811423135
"('general', 'protein', 'degrading', 'machinery')",39.400064811423135
"('transmembrane', 'region,4Fe-4S', 'iron', 'sulfur')",39.39059171089259
"('condensin-like', 'complex', 'containing', 'Smc')",39.38724127965875
"('transport', 'signal', 'transduction', 'systems')",39.38327360981698
"('neurotransmitter', 'symporter', 'family,4Fe-4S', 'iron')",39.35204413040337
"('Ribosomal', 'protein', 'S1-like', 'RNA-binding')",39.34117112236957
"('COG0617', 'tRNA', 'nucleotidyltransferase', 'poly')",39.33103444639685
"('thiamine-containing', 'compound', 'biosynthetic', 'process')",39.31757218659028
"('ATPase', 'PulE', 'Tfp', 'pilus')",39.31541402771563
"('ultimate', 'electron', 'acceptor', 'NAD')",39.3153056399735
"('The', 'product', 'spontaneously', 'undergoes')",39.30082801813866
"('COG3956', 'Protein', 'containing', 'tetrapyrrole')",39.28020656127059
"('HpcH', 'HpaI', 'aldolase', 'family')",39.25356643609004
"('therefore', 'promoting', 'FtsZ', 'assembly')",39.24451724011361
"('prohead', 'serine', 'protease,3-deoxy-D-manno-octulosonate', '8-phosphate')",39.24440545095073
"('branched', 'alpha-glucan', 'biosynthetic', 'pathway')",39.234704262075326
"('TRAP', 'transporter', 'solute', 'receptor')",39.18283485049686
"('intrinsic', 'GTPase', 'hydrolysis', 'rate')",39.176802377007576
"('bind', 'beta', 'sliding', 'clamp')",39.17640858133742
"('Mo-', 'molybdopterin', 'guanine', 'dinucleotide')",39.16753571411397
"('pre-mRNA', ""3'-splice"", 'site', 'binding')",39.16316842797023
"('releases', 'various', 'damaged', 'pyrimidines')",39.123331341908774
"('glutathione-regulated', 'potassium', 'exporter', 'activity')",39.12053509894103
"('CRISPR', 'systems', 'correct', 'processing')",39.10452591658817
"('two', 'major', 'building', 'blocks')",39.0986495881862
"('sialic', 'acid', 'commonly', 'found')",39.08097858213533
"('chain', 'termination', 'codons', 'UGA')",39.078769036316785
"('The', 'MdtABC', 'tripartite', 'complex')",39.074665814043485
"('helix_turn_helix', 'gluconate', 'operon', 'transcriptional')",39.07437726719964
"('releases', 'amino', 'acids', 'sequentially')",39.036446266978025
"('transcriptional', 'regulator,37-kD', 'nucleoid-associated', 'bacterial')",39.014256274762054
"('purine', 'nucleoside', 'phosphorylases', 'catalyze')",39.00657381524266
"('PFAM', 'Stem', 'cell', 'self-renewal')",38.988911830990816
"('serine', 'proteases', 'typically', 'periplasmic')",38.98624189859245
"('1.45', 'protein', '1.45', 'SWALL')",38.9850273121443
"('TIGRFAM', 'RHS', 'repeat-associated', 'core')",38.982622718166034
"('PFAM', 'Glyoxalase', 'bleomycin', 'resistance')",38.979978706220805
"('PFAM', 'KWG', 'Leptospira', 'repeat')",38.975532801189615
"('high-affinity', 'ATP-driven', 'potassium', 'transport')",38.94551603403806
"('regulates', 'PTS-catalyzed', 'carbohydrate', 'uptake')",38.94283793238561
"('ERF', 'superfamily,37-kD', 'nucleoid-associated', 'bacterial')",38.89486754557173
"('VanW', 'like', 'protein,23S', 'rRNA-intervening')",38.89115213007274
"('assembly', 'ATPase', 'CpaF', 'K01529')",38.88407471610768
"('related', 'Ca2', '-binding', 'proteins')",38.8835037930032
"('COG5546', 'Small', 'integral', 'membrane')",38.86467991871155
"('spore', 'germination', 'protein,4Fe-4S', 'iron')",38.862718402378256
"('universally', 'conserved', 'GGQ', 'motif')",38.85419013099687
"('pyruvate', 'formate', 'lyase', 'activating')",38.85240662964658
"('Lys', 'Arg', 'decarboxylase', 'major')",38.84137445164109
"('DegT', 'DnrJ', 'EryC1', 'family')",38.83852893681119
"('MiaB-like', 'tRNA', 'modifying', 'enzyme')",38.83533928377278
"(',PFAM', 'Manganese', 'containing', 'catalase')",38.82397046969358
"('alpha-IPM', 'synthase', 'homocitrate', 'synthase')",38.82311298143953
"('PFAM', 'CMP', 'dCMP', 'deaminase')",38.81600297110968
"('dicarboxylate', 'amino', 'acid', 'cation')",38.811371522378046
"('clusters', 'contain', 'sequences', 'complementary')",38.80976101982331
"('Pyruvate', '2-oxoglutarate', 'dehydrogenase', 'complex')",38.80493393028155
"('containing', 'CheY-like', 'receiver', 'AAA-type')",38.783328485196236
"('cysteine', 'synthase', 'cystathionine', 'beta-')",38.724592218265244
"('THF-', 'independent', 'aldolase', 'activity')",38.705497599662195
"('Chain', 'length', 'determinant', 'protein')",38.66309921725693
"('Lysine', 'exporter', 'protein', 'LysE')",38.66309921725693
"('exporter', 'protein', 'LysE', 'YggA')",38.66309921725693
"('subunits', 'stomatin', 'prohibitin', 'homologs')",38.64146415876471
"('sorbose', 'subfamily', 'IIB', 'component')",38.63624168803686
"('TonB-dependent', 'Receptor', 'Plug', 'Domain')",38.62496418831977
"('GDP-mannose', 'dehydrogenase', 'family,4Fe-4S', 'single')",38.60815343701253
"('Sodium', 'bile', 'acid', 'symporter')",38.603888782708935
"('RNase', 'T-like,4Fe-4S', 'single', 'cluster')",38.60310020928624
"('TIGRFAM', 'deoxycytidine', 'triphosphate', 'deaminase')",38.60291829199947
"('This', 'enzyme', 'scavenges', 'exogenous')",38.59376938712758
"('protein', 'L,50S', 'ribosome-binding', 'GTPase')",38.55876255744219
"('class-I', 'aminoacyl-tRNA', 'synthetase', ""family,3'-to-5"")",38.55096360687599
"('COG1131', 'ABC-type', 'multidrug', 'transport')",38.53499401588171
"('Pilin', 'isopeptide', 'linkage', 'domain')",38.51970389934158
"('COG', 'COG1360', 'Flagellar', 'motor')",38.51951138842183
"('DEAD', 'DEAH', 'box', 'helicase')",38.48699973426886
"('Fe3', '-hydroxamate', 'transport', 'system')",38.471404520095646
"('TRAP-type', 'C4-dicarboxylate', 'transport', 'system')",38.471404520095646
"('regulatory', 'system', 'BaeS', 'BaeR')",38.46026396249045
"('regulatory', 'system', 'phoR', 'phoB')",38.46026396249045
"(',Host', 'cell', 'surface-exposed', 'lipoprotein')",38.42733225770761
"('Host', 'cell', 'surface-exposed', 'lipoprotein')",38.42733225770761
"('sliding', 'clamp', 'loading', 'complex')",38.40900525395041
"('Copper', 'amine', 'oxidase', 'N-terminal')",38.386360476651305
"('Spermidine', 'putrescine-binding', 'periplasmic', 'protein')",38.370317468029086
"('dehydrogenases', 'maturation', 'factor', 'XdhC')",38.34496344260583
"('COG3344', 'Retron-type', 'reverse', ""transcriptase,5'-3"")",38.341662008393214
"('small', 'molecular', 'weight', 'hydrophilic')",38.340311611979885
"('allow', 'small', 'molecular', 'weight')",38.340311611979885
"('Alanyl', 'tRNA', 'synthetase', 'second')",38.33464569994923
"('secretory', 'pathway', 'component', 'ExeA')",38.333320142773346
"('supercoils', 'closed', 'circular', 'double-stranded')",38.30199439200044
"('CRISPR', 'clusters', 'contain', 'spacers')",38.29822830131361
"('COG0476', 'Dinucleotide-utilizing', 'enzymes', 'involved')",38.29442428246314
"('COG1179', 'Dinucleotide-utilizing', 'enzymes', 'involved')",38.29442428246314
"('organisms', 'also', 'mRNA', 'maturation')",38.28912609420635
"('together', 'mimic', 'tRNA', 'shape')",38.26064511850545
"('Glycopeptide', 'antibiotics', 'resistance', 'protein')",38.23013980998083
"('Soluble', 'lytic', 'murein', 'transglycosylase')",38.209087356528926
"('COG0458', 'Carbamoylphosphate', 'synthase', 'large')",38.20406159013908
"('termination', 'release', 'factors', 'RF1')",38.20366028414459
"('dam-dependent', 'methyl-directed', 'DNA', 'mismatch')",38.197579131419914
"('Outer', 'membrane', 'cobalamin', 'receptor')",38.17727014901957
"('Sm-like', 'SH3', 'beta-barrel', 'fold')",38.13611754378836
"('Cell', 'envelope-related', 'transcriptional', 'attenuator')",38.13254029275777
"('transporter', 'transmembrane', 'region,4Fe-4S', 'iron')",38.06404205826485
"('nicotinic', 'acid', 'adenine', 'dinucleotide')",38.0635176120691
"('dksA/traR', 'C4-type', 'zinc', 'finger')",38.055363480320665
"('malonyl', 'coa-acyl', 'carrier', 'protein')",38.05428997458141
"('RecT', 'family,37-kD', 'nucleoid-associated', 'bacterial')",38.04571370628365
"('aldolase', 'activity', 'toward', 'beta-hydroxyamino')",38.027425694549564
"('independent', 'aldolase', 'activity', 'toward')",38.027425694549564
"('two-component', 'sensor', 'histidine', 'kinase')",38.025821192336046
"('COG3773', 'Cell', 'wall', 'hydrolyses')",38.01141651219669
"('binding-protein-dependent', 'transport', 'systems', 'inner')",38.000657588230524
"('The', 'reaction', 'takes', 'place')",37.989862973007504
"('protein', 'Bartonella', 'henselae', 'str')",37.9850273121443
"('Phage', 'phiEco32-like', 'COOH.NH2', 'ligase-type')",37.97459283998053
"('Iron', 'dicitrate', 'transport', 'regulator')",37.9728233800338
"('pyrophosphohydrolases', 'including', 'oxidative', 'damage')",37.95363828754982
"('Trk', 'system', 'potassium', 'uptake')",37.95281082899021
"('contain', 'LysM', 'invasin', 'domains')",37.95161001384922
"('maturation', 'rSAM', 'protein', 'HydE')",37.94063319278584
"('Bacteriophage', 'abortive', 'infection', 'AbiH')",37.908205329438594
"('Also', 'exhibits', '3-hydroxyacyl-CoA', 'epimerase')",37.906071549908475
"('HPr', 'component', 'phosphorylation', 'site,3D')",37.90104735872285
"('HPr', 'component', 'phosphorylation', 'site,5')",37.90104735872285
"('Sporulation', 'related', 'domain,4Fe-4S', 'iron')",37.88926018983075
"('Translation', 'elongation', 'factor', 'EFG')",37.88262022854863
"('UvrD', 'subfamily,4Fe-4S', 'single', 'cluster')",37.872707269043524
"('system', 'sorbose', 'subfamily', 'IIB')",37.870869215454036
"('signal', 'peptide', 'peptidase', 'SppA')",37.85295062612944
"('gluconate', 'operon', 'transcriptional', 'repressor')",37.78487065000465
"('late', 'outer', 'membrane-associated', 'steps')",37.77902789228371
"('Negative', 'supercoiling', 'favors', 'strand')",37.77757283693107
"('Fic', 'family,23S', 'rRNA-intervening', 'sequence')",37.772030630745874
"('PFAM', 'Phosphate', 'acetyl', 'butaryl')",37.76428093745837
"('competence', 'protein', 'ComEC', 'Rec2')",37.75620862164841
"('internalization-related', 'competence', 'protein', 'ComEC')",37.75620862164841
"('dicitrate', 'transport', 'regulator', 'FecR')",37.75043095869735
"('COG3093', 'Plasmid', 'maintenance', 'system')",37.72774427335544
"('iron-', 'containing', 'alcohol', 'dehydrogenase')",37.72126751706398
"('Putative', 'vitamin', 'uptake', ""transporter,3'-5"")",37.71302036498496
"('Enoyl-', 'acyl-carrier-protein', 'reductase', 'NADH')",37.68866920290595
"('Potassium', 'transporter', 'peripheral', 'membrane')",37.67305984616991
"('pre-assembled', 'RecBC', 'greatly', 'stimulates')",37.6711763491991
"('ORF', 'located', 'using', 'Glimmer')",37.66299864647563
"('Plasmid', 'maintenance', 'system', 'killer')",37.63463486896396
"('beta', 'clamp', 'onto', 'primed')",37.591446080616265
"('CDP-alcohol', 'phosphatidyltransferase', 'class-I', 'family')",37.58114109411854
"('COG', 'COG0745', 'Response', 'regulators')",37.55537684097885
"('inactivated', 'derivatives,4Fe-4S', 'single', 'cluster')",37.5468319896395
"('conjugal', 'plasmid', 'C-4', 'type')",37.546026955857045
"('COG', 'COG1132', 'ABC-type', 'multidrug')",37.53429520499816
"('bifunctional', 'polynucleotide', 'phosphatase', 'kinase')",37.5210001143725
"('COG0791', 'Cell', 'wall-associated', 'hydrolases')",37.47983510780355
"('acceptor', 'active', 'site', 'deprotonates')",37.45468971653158
"('rRNA', 'precursor', 'transcript', 'even')",37.41395322790642
"('COG1734', 'DnaK', 'suppressor', 'protein')",37.370317468029086
"('Tat', 'pathway', 'signal', 'sequence')",37.353201552304654
"('The', 'misacylated', 'Cys-', 'tRNA')",37.35283881671519
"('interspaced', 'short', 'palindromic', 'repeat')",37.34866176765469
"('subgroup,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('region,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('reductase,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('methylase,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('pathogenesis,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('methyltransferase,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('acetylglucosamine,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('group,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('dUTPase,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('TTP,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('Protein,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('E,4Fe-4S', 'iron', 'sulfur', 'cluster')",37.337850248820615
"('COG', 'COG0493', 'NADPH-dependent', 'glutamate')",37.32926640259993
"('reticulum-Golgi', 'intermediate', 'compartment', 'protein')",37.3268158293925
"('nuclear', 'chromosome', 'segregation,6-bladed', 'beta-propeller')",37.32125698468623
"('COG', 'COG0577', 'ABC-type', 'antimicrobial')",37.309228649363384
"('Guanylate', 'kinase', 'homologues.,23S', 'rRNA-intervening')",37.304736398263316
"('deaminated', 'base', 'DNA', 'N-glycosylase')",37.2871307163982
"('corresponding', 'free', 'purine', 'bases')",37.24390250688397
"('COG1653', 'ABC-type', 'sugar', 'transport')",37.239538132355534
"('COG1879', 'ABC-type', 'sugar', 'transport')",37.239538132355534
"('PFAM', 'TonB-dependent', 'Receptor', 'Plug')",37.239011181497105
"('nascent', 'peptidoglycan', 'strands', 'endolytically')",37.235537804198756
"('Twinkle', 'homolog', 'protein', 'chloroplastic')",37.23013980998083
"('PFAM', 'Formylglycine-generating', 'sulfatase', 'enzyme,2-')",37.21065100575016
"('Glycerophosphoryl', 'diester', 'phosphodiesterase', 'family')",37.20917231673158
"('cell', 'division', 'cycle', '2-like')",37.20696183395637
"('optimal', 'acid', 'stress', 'protection')",37.162278684237165
"('AntA/AntB', 'antirepressor,23S', 'rRNA-intervening', 'sequence')",37.10348149975174
"('COG', 'COG0664', 'cAMP-binding', 'proteins')",37.10183839136618
"('two', 'additional', 'enzymatic', 'reactions')",37.088235979807315
"('Phage', 'Conserved', 'Open', 'Reading')",37.0796748860381
"('Lactococcus', 'lactis', 'bacteriophage', 'major')",37.0710387190143
"('PTS', 'HPr', 'component', 'phosphorylation')",37.053050452167895
"('Predicted', 'Peptidoglycan', 'domain,23S', 'rRNA-intervening')",37.05045864029341
"('anaerobic', 'nitric', 'oxide', 'reductase')",37.02520472850608
"('PFAM', 'Pyridoxamine', ""5'-phosphate"", 'oxidase')",37.02062069071816
"('CobB', 'MinD', 'ParA', 'nucleotide')",37.02010995089669
"('contains', 'distinct', 'active', 'sites')",37.01458437016273
"('autocatalytic', 'cleavage,4Fe-4S', 'single', 'cluster')",37.01268327847298
"('SUF', 'system', 'FeS', 'assembly')",37.00689834455251
"('IPR003610', 'Carbohydrate-binding', 'module', 'family')",37.00563892264645
"('COG', 'COG5546', 'Small', 'integral')",36.982885263988024
"('LDH2', 'MDH2', 'oxidoreductase', 'family')",36.98054794168361
"('Mu-like', 'prophage', 'host-nuclease', 'inhibitor')",36.97484159364872
"('Papain-like', 'cysteine', 'protease', 'AvrRpt2')",36.97071640341075
"('Archaeal', 'holliday', 'junction', 'resolvase')",36.96672244787304
"('Two', 'component', 'regulator', 'propeller')",36.953383499210105
"('Cell', 'Wall', 'Hydrolase,23S', 'rRNA-intervening')",36.94201838670834
"('supercoiling', 'favors', 'strand', 'separation')",36.94030233696918
"('decapping', 'enzyme', 'C-term', 'binding')",36.93650641180139
"('many', 'different', 'periplasmic', 'proteins')",36.9261649451372
"('-transporting', 'two-sector', 'ATPase', 'subunit')",36.91769402465485
"('two-sector', 'ATPase', 'subunit', 'H.a')",36.91769402465485
"('sulfonate', 'bicarbonate', 'transport', 'system')",36.8864420193745
"('FeS', 'assembly', 'ATPase', 'SufC')",36.88407471610768
"('dehydrogenase', 'fumarate', 'reductase', 'flavoprotein')",36.88131428084834
"('Phosphoenolpyruvate-dependent', 'sugar', 'phosphotransferase', 'system')",36.87974736680049
"('phosphoenolpyruvate-dependent', 'sugar', 'phosphotransferase', 'system')",36.87974736680049
